,index,url,标题,地址,优势1,优势2,优势3,总价,户型,建筑面积,单价,总楼层,ID,小区,有无电梯,住宅类别,建筑结构,建筑类别,挂牌时间,参考均价,同比去年,环比上月,挂牌房源,物业类型,物业费用,建筑年代,绿  化  率,容  积  率,人车分流,总楼栋数,总  户  数,产权年限,卧室,客厅,卫生间,区域_北塘区,区域_南长区,区域_崇安区,区域_惠山区,区域_新区,区域_新吴区,区域_梁溪区,区域_江阴市,区域_滨湖区,区域_经开区,区域_锡山区,楼层层次_中层,楼层层次_低层,楼层层次_底层,楼层层次_顶层,楼层层次_高层,装修_暂无,装修_毛坯,装修_简装修,装修_精装修,装修_豪华装修,朝向_东,朝向_东北,朝向_东南,朝向_北,朝向_南,朝向_南北,朝向_西,朝向_西北,朝向_西南,产权性质_个人产权,产权性质_商品房,产权性质_经济适用房,建筑类型_塔楼,建筑类型_板塔结合,建筑类型_板楼
2820,2828,https://wuxi.esf.fang.com/chushou/21_121849757.htm,阳光100阿尔勒 3室2厅,西漳-堰桥镇西漳天一新街1号(旅游商贸学校旁),满二,[],[],121.0,3室2厅1卫,89,13596,33.0,121849757,阳光100阿尔勒,0,,,,19314.0,14015.0,↓9.4%,↓1.58%,1 套在售二手房,住宅,2.3,2018,35,1.48,0,42,3595.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2821,2829,https://wuxi.esf.fang.com/chushou/21_125380826.htm,万科运河传奇纯毛坯次新三房,清扬版块-南长街与港务路交叉口西南侧,满五,[],[],210.0,3室2厅1卫,93,22491,18.0,125380826,万科运河传奇,0,,,,19437.0,22104.0,↑11.12%,↑1.41%,19 套在售二手房,住宅,3.35,2020,30,2.3,0,12,1606.0,70,3.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2822,2830,https://wuxi.esf.fang.com/chushou/21_122038439.htm,"保利中央公园位置好,环境优雅,115.70平米精装3房",长江路-长江北路180号,满二,距3号线叙丰站约304米,[],263.0,3室2厅2卫,115,22731,34.0,122038439,保利中央公园,0,,,,19319.0,21131.0,↓9.83%,↓2.67%,23 套在售二手房,住宅,2.2,2016,40,2.5,0,21,2169.0,70,3.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2823,2831,https://wuxi.esf.fang.com/chushou/21_127369289.htm,金域蓝湾 三开间朝南 中上楼层 超光非常好,梁清路-湖滨路11号(原无锡机床厂),满五,优质教育,距2号线梁溪大桥站约1164米,275.0,3室2厅1卫,111,24708,33.0,127369289,金域蓝湾,0,,,,19488.0,26095.0,↓3.07%,↓0.51%,38 套在售二手房,住宅,2.5,2015,48,2.5,0,23,3758.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2824,2832,https://wuxi.esf.fang.com/chushou/3_172903259.htm,开发商内卷啦(68折准现房)618活动打骨折(找我不收费),"长江路-新区医院对面,长江北路与新光路交叉口",满二,优质教育,距3号线新光路站约691米,88.0,2室2厅1卫,76,11579,6.0,172903259,太湖花园一期,0,普通住宅,平层,板楼,19574.0,12337.0,↓4.31%,↓0.62%,7 套在售二手房,住宅,1.2,2000,30,2.0,0,42,2002.0,70,2.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2825,2833,https://wuxi.esf.fang.com/chushou/21_121851220.htm,金域缇香一期(金色家园) 3室2厅,长江路-长江北路与宏远路交叉口西北面,[],优质教育,距3号线叙丰站约400米,285.0,3室2厅2卫,136,20879,34.0,121851220,万科金域缇香,0,,,,19314.0,19971.0,↓9.69%,↓0.3%,34 套在售二手房,住宅,2.7,2016,36,2.5,0,88,8072.0,70,3.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2826,2834,https://wuxi.esf.fang.com/chushou/21_122037083.htm,扬名一村 2室1厅,太湖广场-太湖大道与清扬路交叉口东侧,满二,优质教育,距1号线太湖广场站约340米,165.0,2室1厅1卫,59,27914,6.0,122037083,扬名一村,0,,,,19319.0,19743.0,↓13.44%,↓1%,6 套在售二手房,住宅,0.3,2000,30,3.0,0,51,2017.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2827,2835,https://wuxi.esf.fang.com/chushou/21_126045798.htm,位置带个车位 采光没问题 前面是洋房 装修花了35万 心理价格有点高,清扬版块-清扬路313号,满二,优质教育,距1号线华清大桥站约469米,300.0,3室2厅2卫,125,23965,30.0,126045798,东宝康园,0,,,,19452.0,22991.0,↑7.49%,↑1.79%,8 套在售二手房,住宅,1.95,2015,28,2.6,0,16,2074.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2828,2836,https://wuxi.esf.fang.com/chushou/21_121679515.htm,曹张新村 2室1厅,太湖广场-锡城南部永乐路和永丰路的两侧,满五,优质教育,距1号线太湖广场站约730米,105.0,2室1厅1卫,56,18564,6.0,121679515,曹张新村,0,,,,19309.0,19392.0,↓15.72%,↓0.74%,43 套在售二手房,住宅,0.85,1986,30,3.24,0,236,7431.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2829,2837,https://wuxi.esf.fang.com/chushou/3_172850371.htm,绿地新出二房 未用 全南户型满五 随时看房,惠山新城-惠山大道1528、1550号,满五,优质教育,距1号线锡北运河站约343米,190.0,2室2厅1卫,86,22093,33.0,172850371,绿地波士顿公馆,0,普通住宅,平层,板楼,19523.0,19387.0,↓15.93%,↓1.83%,126 套在售二手房,住宅,1.7,2015,35,0.99,0,137,6232.0,70,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2830,2838,https://wuxi.esf.fang.com/chushou/3_172158058.htm,天一新城 德信云溪名著 清退小面积特价房 急售,西漳-西元路与天丰路交汇处,[],[],[],185.0,3室2厅1卫,99,18545,20.0,172158058,德信云溪名著,1,普通住宅,平层,板楼,19496.0,16168.0,↓9.68%,暂无资料,2 套在售二手房,住宅,3.2,2022,30,2.3,0,7,13.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2831,2839,https://wuxi.esf.fang.com/chushou/21_127819870.htm,蠡湖人家2室1厅,蠡湖新城区-蠡湖大道与湖滨路交汇处西侧(蠡湖大厦后面),满五,优质教育,[],120.0,2室2厅1卫,76,15686,11.0,127819870,蠡湖人家,0,,,,19503.0,15809.0,↓8.53%,↓1.59%,,住宅,1.5,2008,20,2.5,0,27,2479.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2832,2840,https://wuxi.esf.fang.com/chushou/3_172385460.htm,"15之前都是年在加元宵节,优惠再优惠,只有更优没有Z优,电约",荣巷-渔港路与观湖路交汇处,[],[],[],287.0,4室2厅2卫,124,22975,6.0,172385460,太湖如院,0,普通住宅,平层,板楼,19509.0,25135.0,↑7.68%,↓1.54%,21 套在售二手房,住宅,3.4,2020,40,1.2,0,30,516.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2833,2841,https://wuxi.esf.fang.com/chushou/21_121675719.htm,嘉德花园 4室2厅,江尖公园-嘉德花园,满五,优质教育,距3号线北栅口站约702米,288.0,4室2厅2卫,147,19475,28.0,121675719,嘉德花园,0,,,,19309.0,20722.0,↓2.67%,↓1.84%,3 套在售二手房,住宅,1.75,2006,59,2.49,0,17,1019.0,70,4.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2834,2842,https://wuxi.esf.fang.com/chushou/21_121671603.htm,锡山新村 2室2厅,五爱路-健康路和解放南路之间(五爱路国美电器后面),满五,优质教育,距2号线梁溪大桥站约416米,135.0,2室2厅1卫,95,14095,9.0,121671603,锡山新村,0,,,,19309.0,14891.0,↓5.36%,↓2.44%,,住宅,0.2,2000,30,2.0,0,29,1205.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2835,2843,https://wuxi.esf.fang.com/chushou/21_128418335.htm,古运五爱苑C区 2室1厅,清扬版块-化肥桥通阳路与新光路交叉口,满五,优质教育,距1号线华清大桥站约475米,110.0,2室1厅1卫,70,15676,6.0,128418335,古运五爱苑,0,,,,19523.0,14504.0,↓7.8%,↓2.7%,3 套在售二手房,住宅,1.15,1996,20,1.8,0,49,4038.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2836,2844,https://wuxi.esf.fang.com/chushou/21_128446305.htm,房东诚心卖　非常不错的三房　可以直接入学,中桥-红星路与建筑路交叉口东南角,满五,[],[],338.0,3室2厅2卫,132,25606,10.0,128446305,阳光城市花园A区,0,,,,19524.0,27318.0,↓5.81%,↑0.2%,5 套在售二手房,住宅,1.2,2000,35,1.8,0,24,1562.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2837,2845,https://wuxi.esf.fang.com/chushou/21_121718383.htm,华发首府 经典4房 东边户 全明 精装修!,中桥-南湖大道与金石路交叉口东北侧,[],[],[],370.0,4室2厅2卫,140,26429,18.0,121718383,华发首府,0,,,,19310.0,23712.0,↑9.08%,↓0.98%,13 套在售二手房,住宅,3.46,2021,25,2.3,0,30,1989.0,40,4.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2838,2846,https://wuxi.esf.fang.com/chushou/3_172900261.htm,碧桂园南光城精装准现房小高层 140万起 欢迎致电咨询,洛社-江海路与洛南大道交汇处,[],[],[],140.0,3室2厅1卫,101,13838,16.0,172900261,碧桂园南光城,1,普通住宅,平层,板楼,19573.0,14291.0,↑0.8%,↓2.09%,11 套在售二手房,住宅,2.8,2021,35,1.6,0,36,3644.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2839,2847,https://wuxi.esf.fang.com/chushou/3_172858841.htm,高档小区 双地铁口房东诚心置换看房特别方便,河埒-梁溪路6号(梁溪路与蠡溪路口西南侧),满五,优质教育,距2号线河埒口站约117米,100.0,1室1厅1卫,50,20000,32.0,172858841,富安华庭,0,普通住宅,平层,板楼,19533.0,20175.0,↓0.17%,↓0.73%,33 套在售二手房,住宅,1.9,2011,40,2.95,0,5,768.0,70,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2840,2848,https://wuxi.esf.fang.com/chushou/21_122075848.htm,芦庄六区 2室2厅,中桥-芦庄路上中南路与贡湖大道之间,[],优质教育,[],110.0,2室2厅1卫,99,11111,7.0,122075848,芦庄六区,0,,,,19320.0,12206.0,↓1.67%,↑0.21%,1 套在售二手房,住宅,2.2,1995,45,2.0,0,80,4089.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2841,2849,https://wuxi.esf.fang.com/chushou/21_121719731.htm,长江国际花园一期 3室2厅,长江路-长江北路15号,满五,优质教育,距3号线新光路站约274米,260.0,3室2厅2卫,133,19417,4.0,121719731,长江国际花园,0,,,,19310.0,17140.0,↓20.23%,↓5.61%,8 套在售二手房,住宅,2.5,2006,52,1.6,0,59,1318.0,70,3.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2842,2850,https://wuxi.esf.fang.com/chushou/21_128859139.htm,"婚装全明东边户undefined房,undefined 格局工整合理",西漳-天一新城凤鸣路与天锦路交叉口,满二,距1号线西漳站约476米,[],180.0,3室2厅1卫,93,19355,33.0,128859139,万科天一新著,0,,,,19543.0,19840.0,↓13.11%,↓1.25%,16 套在售二手房,住宅,3.25,2020,30,2.5,0,31,2626.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2843,2851,https://wuxi.esf.fang.com/chushou/21_121672976.htm,万科天一玖著(凤天美庭) 3室2厅,西漳-天一新城天昌路(地铁1号线西漳站旁),满二,距1号线西漳站约417米,[],206.0,3室2厅1卫,93,22151,33.0,121672976,万科天一玖著,0,,,,19309.0,19858.0,↓13.54%,↓3.23%,22 套在售二手房,住宅,2.0,2020,30,2.0,0,28,1607.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2844,2852,https://wuxi.esf.fang.com/chushou/3_172827214.htm,不限-够内部员工价!东亭天一旁!工抵特价精装交付车接车,东亭-东亭街道友谊路东、新明路南,[],[],[],163.0,3室2厅1卫,89,18315,27.0,172827214,新城天一府,1,普通住宅,平层,板楼,19499.0,20228.0,↓1.64%,↓1.84%,,住宅,3.3,2023,30,2.0,0,17,1140.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2845,2853,https://wuxi.esf.fang.com/chushou/21_127820834.htm,清扬御庭 1室1厅,清扬版块-清扬路208号,满二,优质教育,距1号线人民医院站约245米,110.0,1室1厅1卫,57,19074,26.0,127820834,常发清扬御庭,0,,,,19503.0,20276.0,↓7.32%,↓0.51%,8 套在售二手房,住宅,1.9,2009,45,2.2,0,14,1600.0,70,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2846,2854,https://wuxi.esf.fang.com/chushou/3_172880813.htm,"紫金英郡 新上好房(装修豪华,拎包入住)配套齐全",河埒-大池路与青山东路交叉口西南面,满五,优质教育,距2号线河埒口站约699米,560.0,5室2厅2卫,262,21341,5.0,172880813,紫金英郡,0,普通住宅,平层,板楼,19557.0,23278.0,↓1.99%,↓0.8%,37 套在售二手房,住宅,1.8,2010,40,2.1,0,15,996.0,70,5.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2847,2855,https://wuxi.esf.fang.com/chushou/21_121965363.htm,广南里 2室1厅,"长江路-长江北路,欧尚超市对面",满五,优质教育,距3号线叙丰站约612米,83.0,2室1厅1卫,67,12386,7.0,121965363,广南里,0,,,,19317.0,12863.0,↓2.76%,↑0.08%,2 套在售二手房,住宅,0.2,1998,26,1.56,0,35,1624.0,70,2.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2848,2856,https://wuxi.esf.fang.com/chushou/21_128066988.htm,盛新里 2室1厅,中桥-盛新里,满五,优质教育,[],145.0,2室1厅1卫,66,21900,6.0,128066988,盛新里,0,,,,19510.0,19144.0,↓11.91%,↓1.29%,2 套在售二手房,住宅,0.2,2003,49,1.2,0,14,717.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2849,2857,https://wuxi.esf.fang.com/chushou/3_172881282.htm,紧靠泰冯路地铁站的出口!未来发展空间巨大!华府三房急售!,惠山新城-惠山大道1525号,满五,优质教育,距1号线锡北运河站约493米,180.0,3室2厅1卫,101,17822,18.0,172881282,嘉利华府庄园,0,普通住宅,平层,板楼,19557.0,18314.0,↓15.18%,↓1.05%,56 套在售二手房,住宅,2.8,2003,40,0.62,0,37,4611.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2850,2858,https://wuxi.esf.fang.com/chushou/3_172842689.htm,"特价,连元街學曲,凭购房合同即可,可公积金贷款,您值得拥有",人民路-人民路100号,满二,距1号线三阳广场站约470米,[],198.0,1室1厅1卫,69,28696,63.0,172842689,东岭锡上,1,普通住宅,平层,板楼,19517.0,27783.0,↓0.1%,↓0.99%,10 套在售二手房,住宅,5.95,2020,15,14.35,0,2,1135.0,40,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2851,2859,https://wuxi.esf.fang.com/chushou/21_121850586.htm,沁园新村 3室2厅,沁园-沁园新村,满五,优质教育,距1号线人民医院站约533米,150.0,3室2厅2卫,128,11719,7.0,121850586,沁园新村,0,,,,19314.0,13732.0,↓4.24%,↓0.18%,16 套在售二手房,住宅,0.2,2002,35,1.5,0,252,10179.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2852,2860,https://wuxi.esf.fang.com/chushou/21_128935563.htm,芦庄六区 2室1厅,中桥-芦庄路上中南路与贡湖大道之间,满二,优质教育,[],85.0,2室1厅1卫,65,12896,7.0,128935563,芦庄六区,0,,,,19546.0,12206.0,↓1.67%,↑0.21%,1 套在售二手房,住宅,2.2,1995,45,2.0,0,80,4089.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2853,2861,https://wuxi.esf.fang.com/chushou/3_172880700.htm,"保真房源,房东诚售,湖景3房,超大阳台,南北通透",蠡湖新城区-蠡湖大道(青祁路)与隐秀路交界处金福路9号,满五,优质教育,[],310.0,3室2厅2卫,145,21252,30.0,172880700,西上海华府天地,0,普通住宅,平层,板楼,19557.0,21471.0,↓2.87%,↑1.09%,31 套在售二手房,住宅,2.8,2015,45,2.79,0,5,458.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2854,2862,https://wuxi.esf.fang.com/chushou/21_122104477.htm,五星家园 2室1厅,清扬版块-金城路与清扬路交接处西南侧,满五,优质教育,距1号线人民医院站约531米,115.0,2室1厅1卫,78,14696,33.0,122104477,五星家园,0,,,,19321.0,14158.0,↓5.73%,↓1.01%,18 套在售二手房,住宅,0.3,2000,30,2.0,0,174,8733.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2855,2863,https://wuxi.esf.fang.com/chushou/21_121971648.htm,盛新里 2室1厅,中桥-盛新里,[],优质教育,[],131.0,2室1厅1卫,64,20163,7.0,121971648,盛新里,0,,,,19317.0,19144.0,↓11.91%,↓1.29%,2 套在售二手房,住宅,0.2,2003,49,1.2,0,14,717.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2856,2864,https://wuxi.esf.fang.com/chushou/21_122790730.htm,铭城花园 4室2厅,长江路-长江北路155号,满五,优质教育,距3号线太湖花园站约195米,240.0,4室2厅2卫,134,17865,32.0,122790730,铭城花园,0,,,,19339.0,15439.0,↓12.49%,↓2.65%,5 套在售二手房,住宅,1.75,2010,31,3.99,0,5,993.0,70,4.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2857,2865,https://wuxi.esf.fang.com/chushou/21_127369291.htm,泓园洋房 四房两卫双阳台,长江路-长江北路15号,满二,优质教育,距3号线新光路站约274米,328.0,4室2厅2卫,143,22937,9.0,127369291,长江国际花园,0,,,,19488.0,17140.0,↓20.23%,↓5.61%,8 套在售二手房,住宅,2.5,2006,52,1.6,0,59,1318.0,70,4.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2858,2866,https://wuxi.esf.fang.com/chushou/3_172846012.htm,万达商圈 南北通透豪装大三房 您理想中的房子,河埒-青祁路和梁溪路交叉西南角(河埒中心商务区),满五,优质教育,距2号线河埒口站约671米,228.0,3室2厅2卫,128,17813,33.0,172846012,无锡滨湖万达广场,0,普通住宅,平层,板楼,19518.0,22312.0,↓3.4%,↓2.91%,64 套在售二手房,住宅,1.95,2010,35,2.99,0,18,3574.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2859,2867,https://wuxi.esf.fang.com/chushou/3_172777358.htm,锡东新城天一旁|金辉天奕铭著|品质房源|精装小高层|特价房,安镇-锡山大道与和祥路交汇处,[],[],[],265.0,3室2厅2卫,103,25728,18.0,172777358,金辉天奕铭著,1,普通住宅,平层,板楼,19524.0,26423.0,↓5.98%,↑1.34%,,住宅,3.4,2023,30,1.8,0,30,2002.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2860,2868,https://wuxi.esf.fang.com/chushou/21_127454072.htm,天一城 大面积 带地暖,西漳-西漳天一新街1号,满五,[],[],218.0,4室2厅2卫,150,14533,11.0,127454072,天一城,0,,,,19491.0,14667.0,↓6.54%,↓0.09%,,住宅,1.4,2005,70,1.75,0,22,1352.0,70,4.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2861,2869,https://wuxi.esf.fang.com/chushou/21_128635382.htm,天渝骏园2房,盛岸路-天渝骏园,满五,[],[],116.0,2室2厅1卫,78,14725,26.0,128635382,天渝骏园,0,,,,19533.0,16052.0,↓13.86%,↓2.28%,14 套在售二手房,住宅,2.45,2015,40,1.27,0,19,2206.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2862,2870,https://wuxi.esf.fang.com/chushou/21_121935041.htm,万科东郡(万科家园) 3室2厅,长江路-长江北路52号,满五,优质教育,距3号线新光路站约478米,185.0,3室2厅1卫,107,17290,30.0,121935041,万科东郡,0,,,,19316.0,18963.0,↓6.09%,↑0.66%,2 套在售二手房,住宅,2.5,2008,30,2.5,0,26,1817.0,70,3.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2863,2871,https://wuxi.esf.fang.com/chushou/21_121719175.htm,沁园新村 2室2厅,沁园-沁园新村,满五,优质教育,距1号线人民医院站约533米,120.0,2室2厅1卫,81,14677,6.0,121719175,沁园新村,0,,,,19310.0,13732.0,↓4.24%,↓0.18%,16 套在售二手房,住宅,0.2,2002,35,1.5,0,252,10179.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2864,2872,https://wuxi.esf.fang.com/chushou/3_172627835.htm,中奥滨河境丨洋房送车位丨连元街丨万达旁丨欲购从速,坊前-泰山路与坊泰路交汇处,[],[],[],205.0,3室2厅2卫,113,18142,11.0,172627835,中奥·滨河境,1,普通住宅,平层,板楼,19534.0,20017.0,↓2.47%,↓2%,,住宅,3.3,2021,30,2.2,0,20,1195.0,70,3.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2865,2873,https://wuxi.esf.fang.com/chushou/3_172881378.htm,"新出南北通透三房,南北双阳台,全天采光,诚心出售。",惠山新城-惠山大道与金惠路交汇处(省锡中实验学校南侧),满五,距1号线锡北运河站约769米,[],165.0,3室2厅1卫,88,18750,18.0,172881378,融创亚美利加,0,普通住宅,平层,板楼,19557.0,21102.0,↓11.45%,↓2.76%,73 套在售二手房,住宅,2.3,2019,30,0.82,0,12,302.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2866,2874,https://wuxi.esf.fang.com/chushou/21_122000360.htm,广益星苑 3室2厅,广益-广益路与江海东路的交叉口,满五,优质教育,距2号线广益站约959米,135.0,3室2厅2卫,120,11250,7.0,122000360,广益星苑,0,,,,19318.0,12351.0,↓6.43%,↓0.33%,4 套在售二手房,住宅,1.25,2009,37,1.0,0,121,2972.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2867,2875,https://wuxi.esf.fang.com/chushou/21_121719184.htm,阳光100国际新城 3室2厅,西漳-凤翔路西、北环、锡澄运河东,满五,优质教育,[],150.0,3室2厅2卫,106,14032,11.0,121719184,阳光100国际新城,0,,,,19310.0,13028.0,↓9.71%,↓0.59%,1 套在售二手房,住宅,1.1,2012,55,1.8,0,53,7970.0,70,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2868,2876,https://wuxi.esf.fang.com/chushou/21_121678979.htm,新欧风花园一期 3室2厅,江尖公园-霞美路1号,满五,优质教育,距3号线吴桥站约185米,253.0,3室2厅2卫,122,20704,32.0,121678979,常发欧风新天地,0,,,,19309.0,19722.0,↓2.08%,↓1.76%,3 套在售二手房,住宅,1.9,2014,42,2.9,0,17,2516.0,70,3.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
